segment_a_price_change,segment_b_price_change,portfolio_acceptance,accepted_revenue,accepted_gross_loss,cost,expected_profit
1.933333333333333293e-01,1.400000000000000133e-01,5.036286157937198693e-01,5.595430785517318100e+02,3.473508841883742662e+02,-2.121921943633575154e+02,2.121921943633575154e+02
2.000000000000000389e-01,1.400000000000000133e-01,4.959020140971147628e-01,5.521751835560396557e+02,3.417877309668185717e+02,-2.103874525892210272e+02,2.103874525892210272e+02
2.066666666666666929e-01,1.400000000000000133e-01,4.881926150929887243e-01,5.447250251199841387e+02,3.362369636838478755e+02,-2.084880614361363200e+02,2.084880614361363200e+02
2.133333333333333470e-01,1.400000000000000133e-01,4.805112764041236106e-01,5.372061212130570311e+02,3.307063998278650274e+02,-2.064997213851919184e+02,2.064997213851919184e+02
2.200000000000000011e-01,1.400000000000000133e-01,4.728686973824767215e-01,5.296320862509510334e+02,3.252037429322792832e+02,-2.044283433186717502e+02,2.044283433186717502e+02
2.266666666666666552e-01,1.400000000000000133e-01,4.652753601856837173e-01,5.220165535403771173e+02,3.197365401505882687e+02,-2.022800133897889054e+02,2.022800133897889054e+02
2.333333333333333648e-01,1.400000000000000133e-01,4.577414734232148064e-01,5.143730985361792136e+02,3.143121416816106830e+02,-2.000609568545686159e+02,2.000609568545686159e+02
2.400000000000000189e-01,1.400000000000000133e-01,4.502769190008013567e-01,5.067151638101505000e+02,3.089376624974729566e+02,-1.977775013126775150e+02,1.977775013126775150e+02
2.466666666666666730e-01,1.400000000000000133e-01,4.428912027282410624e-01,4.990559865853064707e+02,3.036199467812296007e+02,-1.954360398040768700e+02,1.954360398040768700e+02
2.533333333333332993e-01,1.400000000000000133e-01,4.355934091823892573e-01,4.914085296276363124e+02,2.983655354282162762e+02,-1.930429941994200362e+02,1.930429941994200362e+02
2.600000000000000089e-01,1.400000000000000133e-01,4.283921612361896170e-01,4.837854162115831400e+02,2.931806369069524862e+02,-1.906047793046306253e+02,1.906047793046306253e+02
2.666666666666667185e-01,1.400000000000000133e-01,4.212955845782976882e-01,4.761988697881037638e+02,2.880711017132703091e+02,-1.881277680748334262e+02,1.881277680748334262e+02
2.733333333333333171e-01,1.400000000000000133e-01,4.143112774585636093e-01,4.686606588877735931e+02,2.830424005870618203e+02,-1.856182583007117728e+02,1.856182583007117728e+02
2.800000000000000266e-01,1.400000000000000133e-01,4.074462858047099845e-01,4.611820476888404414e+02,2.780996065962872308e+02,-1.830824410925532675e+02,1.830824410925532675e+02
2.866666666666667362e-01,1.400000000000000133e-01,4.007070837671971031e-01,4.537737525742144271e+02,2.732473811292779260e+02,-1.805263714449364727e+02,1.805263714449364727e+02
2.933333333333333348e-01,1.400000000000000133e-01,3.940995596645575638e-01,4.464459048948577902e+02,2.684899637753774755e+02,-1.779559411194803431e+02,1.779559411194803431e+02
2.999999999999999889e-01,1.400000000000000133e-01,3.876290072222261518e-01,4.392080200525331293e+02,2.638311660168988624e+02,-1.753768540356342669e+02,1.753768540356342669e+02
-1.000000000000000056e-01,1.466666666666666674e-01,7.416167984904846744e-01,6.907613662890753403e+02,5.190059286356299708e+02,-1.717554376534454263e+02,1.717554376534454263e+02
-9.333333333333333759e-02,1.466666666666666674e-01,7.390330732509809986e-01,6.919383134640029311e+02,5.171456464631872905e+02,-1.747926670008156691e+02,1.747926670008156691e+02
-8.666666666666666963e-02,1.466666666666666674e-01,7.363350737247206235e-01,6.929764404538327653e+02,5.152030868042797920e+02,-1.777733536495529734e+02,1.777733536495529734e+02
-8.000000000000000167e-02,1.466666666666666674e-01,7.335191436130746867e-01,6.938700979780910529e+02,5.131756171238947672e+02,-1.806944808541962573e+02,1.806944808541962573e+02
-7.333333333333333370e-02,1.466666666666666674e-01,7.305816500928359325e-01,6.946135610088979320e+02,5.110606217893228518e+02,-1.835529392195750802e+02,1.835529392195750802e+02
-6.666666666666667962e-02,1.466666666666666674e-01,7.275190005999768728e-01,6.952010452183228608e+02,5.088555141544643448e+02,-1.863455310638585161e+02,1.863455310638585161e+02
-6.000000000000000472e-02,1.466666666666666674e-01,7.243276610523892156e-01,6.956267254497313388e+02,5.065577496802011979e+02,-1.890689757695300841e+02,1.890689757695300841e+02
-5.333333333333333676e-02,1.466666666666666674e-01,7.210041755198433044e-01,6.958847562880780515e+02,5.041648400967681596e+02,-1.917199161913099488e+02,1.917199161913099488e+02
-4.666666666666666879e-02,1.466666666666666674e-01,7.175451873333416053e-01,6.959692947892198163e+02,5.016743686024869362e+02,-1.942949261867329369e+02,1.942949261867329369e+02
-4.000000000000000083e-02,1.466666666666666674e-01,7.139474616076538771e-01,6.958745254102561830e+02,4.990840060799917524e+02,-1.967905193302645444e+02,1.967905193302645444e+02
-3.333333333333333981e-02,1.466666666666666674e-01,7.102079091301357616e-01,6.955946871615142300e+02,4.963915282961787625e+02,-1.992031588653354675e+02,1.992031588653354675e+02
-2.666666666666667185e-02,1.466666666666666674e-01,7.063236115459291531e-01,6.951241029758950845e+02,4.935948340355499795e+02,-2.015292689403451050e+02,2.015292689403451050e+02
-2.000000000000000389e-02,1.466666666666666674e-01,7.022918477444439755e-01,6.944572112628868581e+02,4.906919640984806392e+02,-2.037652471644061620e+02,2.037652471644061620e+02
-1.333333333333333592e-02,1.466666666666666674e-01,6.981101213247724591e-01,6.935885995825816508e+02,4.876811210763171971e+02,-2.059074785062644821e+02,2.059074785062644821e+02
-6.666666666666667962e-03,1.466666666666666674e-01,6.937761889886245870e-01,6.925130403396474321e+02,4.845606897942906812e+02,-2.079523505453568362e+02,2.079523505453568362e+02
0.000000000000000000e+00,1.466666666666666674e-01,6.892880896788431411e-01,6.912255283585980123e+02,4.813292582912480384e+02,-2.098962700673499455e+02,2.098962700673499455e+02
6.666666666666667962e-03,1.466666666666666674e-01,6.846441742499620453e-01,6.897213201601909986e+02,4.779856391824536672e+02,-2.117356809777373883e+02,2.117356809777373883e+02
1.333333333333333592e-02,1.466666666666666674e-01,6.798431354251543990e-01,6.879959747148600400e+02,4.745288912285921583e+02,-2.134670834862679669e+02,2.134670834862679669e+02
2.000000000000000389e-02,1.466666666666666674e-01,6.748840377618823272e-01,6.860453954032979027e+02,4.709583409110362595e+02,-2.150870544922617000e+02,2.150870544922617000e+02
2.666666666666667185e-02,1.466666666666666674e-01,6.697663473173522952e-01,6.838658728674672602e+02,4.672736037909746756e+02,-2.165922690764926983e+02,2.165922690764926983e+02
3.333333333333332593e-02,1.466666666666666674e-01,6.644899606752902033e-01,6.814541283882599600e+02,4.634746054086899107e+02,-2.179795229795699925e+02,2.179795229795699925e+02
4.000000000000000777e-02,1.466666666666666674e-01,6.590552329684900013e-01,6.788073573798308189e+02,4.595616014597937919e+02,-2.192457559200369701e+02,2.192457559200369701e+02
4.666666666666666186e-02,1.466666666666666674e-01,6.534630045080170868e-01,6.759232725464667055e+02,4.555351969682533309e+02,-2.203880755782134884e+02,2.203880755782134884e+02
5.333333333333334370e-02,1.466666666666666674e-01,6.477146256108492484e-01,6.728001462069776153e+02,4.513963641622924570e+02,-2.214037820446853004e+02,2.214037820446853004e+02
5.999999999999999778e-02,1.466666666666666674e-01,6.418119792041581118e-01,6.694368512554318613e+02,4.471464587494748457e+02,-2.222903925059570724e+02,2.222903925059570724e+02
6.666666666666667962e-02,1.466666666666666674e-01,6.357575007773392795e-01,6.658329001969939327e+02,4.427872342821652865e+02,-2.230456659148286747e+02,2.230456659148286747e+02
7.333333333333333370e-02,1.466666666666666674e-01,6.295541952532540675e-01,6.619884816751323342e+02,4.383208543048239676e+02,-2.236676273703084519e+02,2.236676273703084519e+02
8.000000000000001554e-02,1.466666666666666674e-01,6.232056503587909413e-01,6.579044938929415594e+02,4.337499019808104777e+02,-2.241545919121311385e+02,2.241545919121311385e+02
8.666666666666666963e-02,1.466666666666666674e-01,6.167160460924780985e-01,6.535825743280813640e+02,4.290773869090651829e+02,-2.245051874190161243e+02,2.245051874190161243e+02
9.333333333333335147e-02,1.466666666666666674e-01,6.100901599140270415e-01,6.490251251490656159e+02,4.243067488605804556e+02,-2.247183762884852456e+02,2.247183762884852456e+02
1.000000000000000056e-01,1.466666666666666674e-01,6.033333673176194401e-01,6.442353337612519226e+02,4.194418581911670003e+02,-2.247934755700849223e+02,2.247934755700849223e+02
1.066666666666666874e-01,1.466666666666666674e-01,5.964516374975203927e-01,6.392171879446008234e+02,4.144870127206956454e+02,-2.247301752239051780e+02,2.247301752239051780e+02
1.133333333333333415e-01,1.466666666666666674e-01,5.894515238709201466e-01,6.339754850924437051e+02,4.094469309095434824e+02,-2.245285541829002227e+02,2.245285541829002227e+02
1.199999999999999956e-01,1.466666666666666674e-01,5.823401492881848940e-01,6.285158351210607179e+02,4.043267412099741023e+02,-2.241890939110866441e+02,2.241890939110866441e+02
1.266666666666666774e-01,1.466666666666666674e-01,5.751251858340170608e-01,6.228446566934272823e+02,3.991319675229732411e+02,-2.237126891704540412e+02,2.237126891704540412e+02
1.333333333333333315e-01,1.466666666666666674e-01,5.678148292031275357e-01,6.169691664861202298e+02,3.938685107487328310e+02,-2.231006557373875125e+02,2.231006557373875125e+02
1.400000000000000133e-01,1.466666666666666674e-01,5.604177677193400431e-01,6.108973613247645744e+02,3.885426264804058292e+02,-2.223547348443587452e+02,2.223547348443587452e+02
1.466666666666666674e-01,1.466666666666666674e-01,5.529431461557341443e-01,6.046379931187664170e+02,3.831608989546095927e+02,-2.214770941641567958e+02,2.214770941641567958e+02
1.533333333333333492e-01,1.466666666666666674e-01,5.454005246034152599e-01,5.982005366382711600e+02,3.777302114369399533e+02,-2.204703252013311783e+02,2.204703252013311783e+02
1.600000000000000033e-01,1.466666666666666674e-01,5.377998327255146815e-01,5.915951502927368892e+02,3.722577132848515475e+02,-2.193374370078854270e+02,2.193374370078854270e+02
1.666666666666666574e-01,1.466666666666666674e-01,5.301513198187277620e-01,5.848326301884633267e+02,3.667507839919649655e+02,-2.180818461964984465e+02,2.180818461964984465e+02
1.733333333333333670e-01,1.466666666666666674e-01,5.224655011847416652e-01,5.779243578588523178e+02,3.612169945754950504e+02,-2.167073632833572674e+02,2.167073632833572674e+02
1.800000000000000211e-01,1.466666666666666674e-01,5.147531013859850679e-01,5.708822421730254746e+02,3.556640667203902240e+02,-2.152181754526352506e+02,2.152181754526352506e+02
1.866666666666666752e-01,1.466666666666666674e-01,5.070249950221399349e-01,5.637186560326435938e+02,3.500998301384217370e+02,-2.136188258942217999e+02,2.136188258942217999e+02
1.933333333333333293e-01,1.466666666666666674e-01,4.992921457139344321e-01,5.564463685604735019e+02,3.445321786365137768e+02,-2.119141899239598104e+02,2.119141899239598104e+02
2.000000000000000389e-01,1.466666666666666674e-01,4.915655440173293256e-01,5.490784735647814614e+02,3.389690254149580824e+02,-2.101094481498233222e+02,2.101094481498233222e+02
2.066666666666666929e-01,1.466666666666666674e-01,4.838561450132032871e-01,5.416283151287259443e+02,3.334182581319873862e+02,-2.082100569967386150e+02,2.082100569967386150e+02
2.133333333333333470e-01,1.466666666666666674e-01,4.761748063243381734e-01,5.341094112217987231e+02,3.278876942760044813e+02,-2.062217169457942134e+02,2.062217169457942134e+02
2.200000000000000011e-01,1.466666666666666674e-01,4.685322273026912843e-01,5.265353762596928391e+02,3.223850373804187370e+02,-2.041503388792740452e+02,2.041503388792740452e+02
2.266666666666666552e-01,1.466666666666666674e-01,4.609388901058982801e-01,5.189198435491189230e+02,3.169178345987277226e+02,-2.020020089503912004e+02,2.020020089503912004e+02
2.333333333333333648e-01,1.466666666666666674e-01,4.534050033434293692e-01,5.112763885449210193e+02,3.114934361297501368e+02,-1.997829524151709109e+02,1.997829524151709109e+02
2.400000000000000189e-01,1.466666666666666674e-01,4.459404489210159195e-01,5.036184538188922488e+02,3.061189569456124673e+02,-1.974994968732798100e+02,1.974994968732798100e+02
2.466666666666666730e-01,1.466666666666666674e-01,4.385547326484556252e-01,4.959592765940482195e+02,3.008012412293690545e+02,-1.951580353646791650e+02,1.951580353646791650e+02
2.533333333333332993e-01,1.466666666666666674e-01,4.312569391026038201e-01,4.883118196363780612e+02,2.955468298763557868e+02,-1.927649897600223312e+02,1.927649897600223312e+02
2.600000000000000089e-01,1.466666666666666674e-01,4.240556911564041798e-01,4.806887062203248888e+02,2.903619313550919969e+02,-1.903267748652329203e+02,1.903267748652329203e+02
2.666666666666667185e-01,1.466666666666666674e-01,4.169591144985122511e-01,4.731021597968455126e+02,2.852523961614098198e+02,-1.878497636354357212e+02,1.878497636354357212e+02
2.733333333333333171e-01,1.466666666666666674e-01,4.099748073787781721e-01,4.655639488965152850e+02,2.802236950352012741e+02,-1.853402538613140678e+02,1.853402538613140678e+02
2.800000000000000266e-01,1.466666666666666674e-01,4.031098157249245473e-01,4.580853376975821902e+02,2.752809010444266846e+02,-1.828044366531555625e+02,1.828044366531555625e+02
2.866666666666667362e-01,1.466666666666666674e-01,3.963706136874116659e-01,4.506770425829561191e+02,2.704286755774173798e+02,-1.802483670055387677e+02,1.802483670055387677e+02
2.933333333333333348e-01,1.466666666666666674e-01,3.897630895847721266e-01,4.433491949035995390e+02,2.656712582235169293e+02,-1.776779366800826381e+02,1.776779366800826381e+02
2.999999999999999889e-01,1.466666666666666674e-01,3.832925371424407146e-01,4.361113100612748781e+02,2.610124604650383162e+02,-1.750988495962365619e+02,1.750988495962365619e+02
-1.000000000000000056e-01,1.533333333333333492e-01,7.372771798304006419e-01,6.876105794497832449e+02,5.161851765065753170e+02,-1.714254029432079278e+02,1.714254029432079278e+02
-9.333333333333333759e-02,1.533333333333333492e-01,7.346934545908969660e-01,6.887875266247108357e+02,5.143248943341326367e+02,-1.744626322905781990e+02,1.744626322905781990e+02
-8.666666666666666963e-02,1.533333333333333492e-01,7.319954550646365909e-01,6.898256536145406699e+02,5.123823346752252519e+02,-1.774433189393154748e+02,1.774433189393154748e+02
-8.000000000000000167e-02,1.533333333333333492e-01,7.291795249529906542e-01,6.907193111387989575e+02,5.103548649948401135e+02,-1.803644461439587872e+02,1.803644461439587872e+02
-7.333333333333333370e-02,1.533333333333333492e-01,7.262420314327519000e-01,6.914627741696058365e+02,5.082398696602682548e+02,-1.832229045093376385e+02,1.832229045093376385e+02
-6.666666666666667962e-02,1.533333333333333492e-01,7.231793819398928402e-01,6.920502583790307654e+02,5.060347620254096910e+02,-1.860154963536210460e+02,1.860154963536210460e+02
-6.000000000000000472e-02,1.533333333333333492e-01,7.199880423923051831e-01,6.924759386104392433e+02,5.037369975511466009e+02,-1.887389410592925856e+02,1.887389410592925856e+02
-5.333333333333333676e-02,1.533333333333333492e-01,7.166645568597592719e-01,6.927339694487860697e+02,5.013440879677135626e+02,-1.913898814810725071e+02,1.913898814810725071e+02
-4.666666666666666879e-02,1.533333333333333492e-01,7.132055686732575728e-01,6.928185079499277208e+02,4.988536164734323393e+02,-1.939648914764954384e+02,1.939648914764954384e+02
-4.000000000000000083e-02,1.533333333333333492e-01,7.096078429475698446e-01,6.927237385709642012e+02,4.962632539509371554e+02,-1.964604846200270458e+02,1.964604846200270458e+02
-3.333333333333333981e-02,1.533333333333333492e-01,7.058682904700517291e-01,6.924439003222221345e+02,4.935707761671241087e+02,-1.988731241550979689e+02,1.988731241550979689e+02
-2.666666666666667185e-02,1.533333333333333492e-01,7.019839928858451206e-01,6.919733161366029890e+02,4.907740819064953257e+02,-2.011992342301076064e+02,2.011992342301076064e+02
-2.000000000000000389e-02,1.533333333333333492e-01,6.979522290843599430e-01,6.913064244235947626e+02,4.878712119694259854e+02,-2.034352124541687203e+02,2.034352124541687203e+02
-1.333333333333333592e-02,1.533333333333333492e-01,6.937705026646885376e-01,6.904378127432895553e+02,4.848603689472626002e+02,-2.055774437960270120e+02,2.055774437960270120e+02
-6.666666666666667962e-03,1.533333333333333492e-01,6.894365703285405544e-01,6.893622535003554503e+02,4.817399376652360843e+02,-2.076223158351193661e+02,2.076223158351193661e+02
